EmployeeID,Name,Department,JobRole,MonthlyIncome,OverTime,Attrition_Probability,Attrition_Risk_Level,EngagementScore,Engagement_Category,CurrentSkills,MissingSkills,SkillGapCount,UpskillingRecommendation
1987,Employee #1987,Human Resources,Human Resources,2187.0,No,0.232,LOW,87.86,HIGH,"HRIS, Payroll, Employee Relations, Recruiting","Compliance, Workday",2,Professional Skill Development: Compliance; Workday Human Capital Management Fundamentals
1989,Employee #1989,Research & Development,Laboratory Technician,3748.0,No,0.0096,LOW,65.81,MEDIUM,"Sample Preparation, Excel, Lab Safety, Data Entry",Quality Control,1,Six Sigma Quality Assurance & Process Improvement
1992,Employee #1992,Research & Development,Laboratory Technician,3977.0,Yes,0.2815,MEDIUM,60.99,MEDIUM,"Excel, Data Entry, Quality Control","Lab Safety, Sample Preparation",2,ISO Certified Laboratory Safety & Bio-hazard Compliance; Professional Skill Development: Sample Preparation
1993,Employee #1993,Research & Development,Healthcare Representative,8633.0,No,0.0481,LOW,67.05,MEDIUM,"EMR Software, Medical Records, Communication","Patient Care, Customer Service",2,Professional Skill Development: Patient Care; Professional Skill Development: Customer Service
1994,Employee #1994,Research & Development,Laboratory Technician,2008.0,No,0.0401,LOW,87.52,HIGH,"Quality Control, Sample Preparation","Lab Safety, Data Entry, Excel",3,ISO Certified Laboratory Safety & Bio-hazard Compliance; Professional Skill Development: Data Entry
1995,Employee #1995,Sales,Sales Executive,4440.0,No,0.0034,LOW,70.29,MEDIUM,"Salesforce, Lead Generation, Communication","CRM Software, Negotiation, Excel",3,Professional Skill Development: CRM Software; Professional Skill Development: Negotiation
1996,Employee #1996,Sales,Sales Representative,3067.0,No,0.1243,LOW,75.38,HIGH,"Customer Service, Communication, Salesforce, CRM",Cold Calling,1,Professional Skill Development: Cold Calling
1997,Employee #1997,Research & Development,Manufacturing Director,5321.0,No,0.1499,LOW,65.96,MEDIUM,"Supply Chain, Budgeting, ERP, Lean Six Sigma",Operations Management,1,Professional Skill Development: Operations Management
1998,Employee #1998,Research & Development,Research Scientist,5410.0,Yes,0.3174,MEDIUM,89.67,HIGH,"Python, R, Machine Learning, Lab Equipment","Data Analysis, Statistics",2,Professional Skill Development: Data Analysis; Professional Skill Development: Statistics
1999,Employee #1999,Research & Development,Research Scientist,2782.0,No,0.0067,LOW,92.28,HIGH,"Statistics, R, Lab Equipment, Python","Data Analysis, Machine Learning",2,Professional Skill Development: Data Analysis; Applied Machine Learning & MLOps Specialization
2000,Employee #2000,Research & Development,Research Director,11957.0,No,0.0006,LOW,91.31,HIGH,"Data Analysis, Grant Writing","R&D Strategy, Python, Leadership",3,Professional Skill Development: R&D Strategy; Advanced Python Programming & Data Science Masterclass
2003,Employee #2003,Research & Development,Laboratory Technician,2660.0,Yes,0.3239,MEDIUM,55.64,MEDIUM,"Data Entry, Quality Control, Lab Safety, Sample Preparation",Excel,1,Professional Skill Development: Excel
2007,Employee #2007,Research & Development,Research Scientist,3375.0,No,0.0185,LOW,77.32,HIGH,"Statistics, Python, R","Data Analysis, Machine Learning, Lab Equipment",3,Professional Skill Development: Data Analysis; Applied Machine Learning & MLOps Specialization
2008,Employee #2008,Research & Development,Research Scientist,5098.0,No,0.0091,LOW,56.81,MEDIUM,"R, Machine Learning, Statistics, Lab Equipment","Python, Data Analysis",2,Advanced Python Programming & Data Science Masterclass; Professional Skill Development: Data Analysis
2009,Employee #2009,Research & Development,Healthcare Representative,4878.0,Yes,0.1043,LOW,88.98,HIGH,"Medical Records, EMR Software","Patient Care, Customer Service, Communication",3,Professional Skill Development: Patient Care; Professional Skill Development: Customer Service
2010,Employee #2010,Research & Development,Laboratory Technician,2837.0,No,0.5614,HIGH,93.23,HIGH,"Excel, Sample Preparation","Lab Safety, Quality Control, Data Entry",3,ISO Certified Laboratory Safety & Bio-hazard Compliance; Six Sigma Quality Assurance & Process Improvement
2012,Employee #2012,Research & Development,Laboratory Technician,2406.0,No,0.189,LOW,72.01,MEDIUM,"Sample Preparation, Quality Control, Lab Safety","Data Entry, Excel",2,Professional Skill Development: Data Entry; Professional Skill Development: Excel
2013,Employee #2013,Sales,Sales Representative,2269.0,No,0.2533,MEDIUM,72.5,MEDIUM,"Communication, CRM","Cold Calling, Salesforce, Customer Service",3,Professional Skill Development: Cold Calling; Salesforce CRM Administrator & Cloud Management
2014,Employee #2014,Research & Development,Research Scientist,4108.0,No,0.1864,LOW,80.64,HIGH,"Python, Statistics, Machine Learning","Data Analysis, R, Lab Equipment",3,Professional Skill Development: Data Analysis; Statistical Computing & Data Visualization in R
2015,Employee #2015,Research & Development,Research Director,13206.0,No,0.0034,LOW,83.34,HIGH,"Leadership, R&D Strategy, Grant Writing, Python",Data Analysis,1,Professional Skill Development: Data Analysis
2016,Employee #2016,Sales,Sales Executive,10422.0,No,0.0046,LOW,85.71,HIGH,"Negotiation, CRM Software, Excel","Salesforce, Communication, Lead Generation",3,Salesforce CRM Administrator & Cloud Management; Professional Skill Development: Communication
2017,Employee #2017,Research & Development,Research Director,13744.0,Yes,0.0115,LOW,71.84,MEDIUM,"Data Analysis, R&D Strategy, Leadership","Grant Writing, Python",2,Research Grant Writing & Innovation Funding Workshop; Advanced Python Programming & Data Science Masterclass
2018,Employee #2018,Sales,Sales Executive,4907.0,Yes,0.1867,LOW,75.79,HIGH,"Communication, Lead Generation, Excel","CRM Software, Salesforce, Negotiation",3,Professional Skill Development: CRM Software; Salesforce CRM Administrator & Cloud Management
2019,Employee #2019,Sales,Sales Representative,3482.0,No,0.0317,LOW,94.5,HIGH,"Cold Calling, Customer Service, Communication, Salesforce",CRM,1,Professional Skill Development: CRM
2020,Employee #2020,Research & Development,Research Scientist,2436.0,Yes,0.2198,LOW,75.18,HIGH,"Statistics, Lab Equipment, Data Analysis, Machine Learning","Python, R",2,Advanced Python Programming & Data Science Masterclass; Statistical Computing & Data Visualization in R
2021,Employee #2021,Sales,Sales Representative,2380.0,Yes,0.7129,HIGH,89.03,HIGH,"Customer Service, CRM","Cold Calling, Salesforce, Communication",3,Professional Skill Development: Cold Calling; Salesforce CRM Administrator & Cloud Management
2022,Employee #2022,Research & Development,Manager,19431.0,No,0.0116,LOW,70.35,MEDIUM,"Project Management, Budgeting","Leadership, Strategic Planning, Performance Management",3,Professional Skill Development: Leadership; Executive Leadership & Strategic Workforce Planning
2023,Employee #2023,Sales,Sales Representative,1790.0,No,0.6933,HIGH,81.8,HIGH,"Communication, Customer Service","Cold Calling, Salesforce, CRM",3,Professional Skill Development: Cold Calling; Salesforce CRM Administrator & Cloud Management
2024,Employee #2024,Sales,Sales Executive,7644.0,No,0.0177,LOW,77.89,HIGH,"Negotiation, CRM Software, Excel","Salesforce, Communication, Lead Generation",3,Salesforce CRM Administrator & Cloud Management; Professional Skill Development: Communication
2025,Employee #2025,Research & Development,Manufacturing Director,5131.0,No,0.0133,LOW,83.11,HIGH,"Budgeting, Lean Six Sigma, ERP","Supply Chain, Operations Management",2,Global Supply Chain Operations & Logistics Architecture; Professional Skill Development: Operations Management
2026,Employee #2026,Research & Development,Healthcare Representative,6306.0,No,0.0005,LOW,68.55,MEDIUM,"Medical Records, Patient Care","Customer Service, EMR Software, Communication",3,Professional Skill Development: Customer Service; Healthcare Electronic Medical Records Administration
2027,Employee #2027,Research & Development,Research Scientist,4787.0,Yes,0.1459,LOW,69.97,MEDIUM,"Statistics, R, Python, Machine Learning","Data Analysis, Lab Equipment",2,Professional Skill Development: Data Analysis; Professional Skill Development: Lab Equipment
2031,Employee #2031,Research & Development,Manager,18880.0,No,0.0505,LOW,56.98,MEDIUM,"Leadership, Performance Management","Project Management, Strategic Planning, Budgeting",3,Professional Skill Development: Project Management; Executive Leadership & Strategic Workforce Planning
2032,Employee #2032,Research & Development,Laboratory Technician,2339.0,No,0.097,LOW,93.62,HIGH,"Data Entry, Lab Safety, Quality Control","Sample Preparation, Excel",2,Professional Skill Development: Sample Preparation; Professional Skill Development: Excel
2034,Employee #2034,Research & Development,Manufacturing Director,13570.0,No,0.0101,LOW,94.97,HIGH,"Lean Six Sigma, Supply Chain","Operations Management, ERP, Budgeting",3,Professional Skill Development: Operations Management; Professional Skill Development: ERP
2035,Employee #2035,Sales,Sales Executive,6712.0,No,0.0187,LOW,75.85,HIGH,"Excel, Negotiation, Salesforce","CRM Software, Communication, Lead Generation",3,Professional Skill Development: CRM Software; Professional Skill Development: Communication
2036,Employee #2036,Sales,Sales Executive,5406.0,No,0.0451,LOW,74.12,MEDIUM,"Lead Generation, Excel, Negotiation","CRM Software, Salesforce, Communication",3,Professional Skill Development: CRM Software; Salesforce CRM Administrator & Cloud Management
2037,Employee #2037,Sales,Sales Executive,8938.0,No,0.0159,LOW,72.08,MEDIUM,"Salesforce, Communication, Lead Generation, Excel","CRM Software, Negotiation",2,Professional Skill Development: CRM Software; Professional Skill Development: Negotiation
2038,Employee #2038,Research & Development,Research Scientist,2439.0,No,0.052,LOW,75.39,HIGH,"Python, Data Analysis, Lab Equipment","Statistics, R, Machine Learning",3,Professional Skill Development: Statistics; Statistical Computing & Data Visualization in R
2040,Employee #2040,Human Resources,Human Resources,8837.0,Yes,0.3158,MEDIUM,75.96,HIGH,"Payroll, Recruiting, HRIS","Employee Relations, Compliance, Workday",3,Professional Skill Development: Employee Relations; Professional Skill Development: Compliance
2041,Employee #2041,Sales,Sales Executive,5343.0,No,0.0159,LOW,79.4,HIGH,"Communication, CRM Software, Salesforce","Negotiation, Lead Generation, Excel",3,Professional Skill Development: Negotiation; B2B Digital Marketing & Modern Sales Pipelines
2044,Employee #2044,Sales,Sales Executive,6728.0,No,0.0382,LOW,55.62,MEDIUM,"Lead Generation, Salesforce, Communication","CRM Software, Negotiation, Excel",3,Professional Skill Development: CRM Software; Professional Skill Development: Negotiation
2045,Employee #2045,Sales,Sales Executive,6652.0,No,0.1897,LOW,63.11,MEDIUM,"Lead Generation, CRM Software, Negotiation","Salesforce, Communication, Excel",3,Salesforce CRM Administrator & Cloud Management; Professional Skill Development: Communication
2046,Employee #2046,Sales,Sales Executive,4850.0,No,0.1536,LOW,65.15,MEDIUM,"CRM Software, Communication, Salesforce, Lead Generation","Negotiation, Excel",2,Professional Skill Development: Negotiation; Professional Skill Development: Excel
2048,Employee #2048,Research & Development,Research Scientist,2809.0,No,0.0283,LOW,72.17,MEDIUM,"Data Analysis, Statistics, Lab Equipment, Python","R, Machine Learning",2,Statistical Computing & Data Visualization in R; Applied Machine Learning & MLOps Specialization
2049,Employee #2049,Research & Development,Healthcare Representative,5689.0,Yes,0.0456,LOW,73.02,MEDIUM,"Customer Service, Patient Care, Medical Records","EMR Software, Communication",2,Healthcare Electronic Medical Records Administration; Professional Skill Development: Communication
2051,Employee #2051,Research & Development,Research Scientist,2001.0,No,0.0013,LOW,90.71,HIGH,"Python, Data Analysis, R","Statistics, Machine Learning, Lab Equipment",3,Professional Skill Development: Statistics; Applied Machine Learning & MLOps Specialization
2052,Employee #2052,Research & Development,Research Scientist,2977.0,No,0.0107,LOW,71.72,MEDIUM,"Python, Lab Equipment, Data Analysis","Statistics, R, Machine Learning",3,Professional Skill Development: Statistics; Statistical Computing & Data Visualization in R
2053,Employee #2053,Research & Development,Laboratory Technician,4025.0,Yes,0.4905,MEDIUM,55.38,MEDIUM,"Sample Preparation, Lab Safety, Excel","Quality Control, Data Entry",2,Six Sigma Quality Assurance & Process Improvement; Professional Skill Development: Data Entry
2054,Employee #2054,Research & Development,Research Scientist,3785.0,No,0.2949,MEDIUM,66.91,MEDIUM,"R, Statistics, Python","Data Analysis, Machine Learning, Lab Equipment",3,Professional Skill Development: Data Analysis; Applied Machine Learning & MLOps Specialization
2055,Employee #2055,Sales,Sales Executive,10854.0,Yes,0.4984,MEDIUM,55.78,MEDIUM,"Negotiation, Communication, Excel, Lead Generation","CRM Software, Salesforce",2,Professional Skill Development: CRM Software; Salesforce CRM Administrator & Cloud Management
2056,Employee #2056,Sales,Sales Executive,12031.0,No,0.2121,LOW,77.99,HIGH,"Communication, Excel, Salesforce","CRM Software, Negotiation, Lead Generation",3,Professional Skill Development: CRM Software; Professional Skill Development: Negotiation
2057,Employee #2057,Research & Development,Manufacturing Director,9936.0,No,0.0201,LOW,63.15,MEDIUM,"Supply Chain, ERP, Lean Six Sigma","Operations Management, Budgeting",2,Professional Skill Development: Operations Management; Professional Skill Development: Budgeting
2060,Employee #2060,Sales,Sales Representative,2966.0,No,0.071,LOW,93.19,HIGH,"Customer Service, Salesforce","Cold Calling, Communication, CRM",3,Professional Skill Development: Cold Calling; Professional Skill Development: Communication
2061,Employee #2061,Research & Development,Laboratory Technician,2571.0,No,0.0626,LOW,73.13,MEDIUM,"Excel, Quality Control, Sample Preparation","Lab Safety, Data Entry",2,ISO Certified Laboratory Safety & Bio-hazard Compliance; Professional Skill Development: Data Entry
2062,Employee #2062,Research & Development,Healthcare Representative,9991.0,No,0.0147,LOW,87.67,HIGH,"Customer Service, Patient Care, EMR Software","Medical Records, Communication",2,Professional Skill Development: Medical Records; Professional Skill Development: Communication
2064,Employee #2064,Research & Development,Manufacturing Director,6142.0,Yes,0.1873,LOW,81.86,HIGH,"Budgeting, Supply Chain, Operations Management, Lean Six Sigma",ERP,1,Professional Skill Development: ERP
